Company Name,Certification ID,Location,Email,Address,Certifying Agency,Valid From,Valid To,Products,Scraped Timestamp
SARAF TRADING CORPORATION PVT. LTD Certified,ORG-1206-000630,Thoothukkudi,export@saraftea.com,"EOU Division, 2-14/ Bye-Pass Road, Thoothukkudi, Tamil Nadu",NPOP,validfrom 10/07/2023,11/06/2024,"AIR DRIED Organic Mint, Ambrette ( Hibiscus Ablemonchus), Assam Tea, Black Tea, Black tea (packings of a content not exceeding 3 kg), Black tea bags, Black tea leaf (in bulk), Black tea leaves powder, Black Tea With Mint, Blend Tea, Blended Black Tea, Breakfast Tea Bags, Brune Himalaya Green Tea, Chai Spice Blend, Chamomile (M.chamomile), Chamomile dry extracts (Matricaria recutita), Chamomile Flavoured Green Tea, Chamomile Tea, Chamomile? Flavoured Green Tea, Cinnamon Green Tea, Cinnamon TBC, Cooling Spice Blend, Darjeeling Black Tea, Darjeeling Green Tea, Darjeeling Leaf Tea, Darjeeling tea, Darjeeling Tea Bags, Earl grey Tea, Earlgray Tea (Bergamot-vanilla flavored black tea), English Breakfast Tea, Fruit Aroma Black Tea, Ginger Cube, Glyzerizha glabra (Licorice), Green LEAF Tea, Green Tea, Green Tea Bags, Green tea dried TBC, Green Tea fresh, Herbal tea, Hibiscus Sabdariffa petals TBC, Lemon Grass, Lemon Grass Flavoured Green Tea, Lemon grass TBC, Lemon Green Tea, Lemongrass, Lemongrass Extract, Liquorice TBC, Mango Flavoured green tea with vanilla flavour, Masala black tea, Masala Tea with Spices, Matricaria chamomile extract, Mint Flavoured Black Tea, Mint Flavoured Green Tea, Mint including leaves, Mint Tea, Nilgiris Leaf Tea, Nilgiris Leaf tea, OOLONG, Oolong Fngs, Organic Black Tea, Organic Green Tea, Orthodox Black Tea, Peppermint, Peppermint Green Tea, Peppermint powder, Peppermint tea cut, Peppermint whole leaves, Symphony Citrus tea, Tea Leaves",2025-03-30T14:36:38.703373
SARGA ORGANICS Certified,ORG-2204-001282,Erode,sarganaturals@gmail.com,"122,RANI MAHAL COMPLEX,VILLARASAMPATTI NALL ROAD,VILLARASAMPATTI POST,, Erode, Tamil Nadu",NPOP,validfrom 26/09/2023,29/06/2024,"Aamlaki Powder, Acacia catechu Powder, Ajwain, Ajwain Powder, Allspice, Almond, Aloe Vera, Aloe Vera Powder, Alphonso Mango, Amaranth seed/ Ram dhana, Amla, Amla Juice, Amla oil, Amla powder, Anise/Aniseed, Apples (Dry), Apricot oil, Arabica Coffee Bulk, Arabica Coffee Powder, Arhar, Arhar dal (Red gram/Pigeon pea), Arjun bark, Arjun powder (Terminalia arjuna), Arrow Root, Arrow root powder, Asafoetida, Asafoetida powder, Aseptic Alphonso mango pulp, Aseptic Red Papaya Puree Concentrate, Aseptic Tomato Paste, Aseptic Totapuri Mango Puree Concentrate, Ashwagandha, Ashwagandha Oil, Ashwagandha Powder, Ashwagandha TBC, Asparagus (Dried-Whole), Asparagus Fresh, Asparagus racemosus (Shatawari) TBC, Bacopa monnieri (Neera Brahmi), Bajra flour/ Atta, Banana-Green, Barley whole, Basil/Tulsi, Basil/Tulsi Oil, Basmati rice, Basmati rice-brown, Bay leaf powder, Bay leaves/Tejpatta, Beet Root powder, Bengal Gram Whole, Bitter Gourd, Black cumin, Black Cumin Powder, Black gram/Urd (Vigna sp.), Black Mustard Seed, Black Pepper, Black pepper (garbled), Black pepper (ungarbled), Black Pepper Powder, Black sesame, Broken rice, Brown Flaxseed Powder, Brown gram/Gram/Chana (Cicer arietinum), Brown mustard, Brown Rice, Butterfly pea (Clitoria ternatea)-fresh, Cane jaggery, Cane Sugar, Cardamom, Cardamom Powder, Cardamom TBC, cashew kernels (w180), cashew kernels (w210), cashew kernels (w240), cashew kernels (w320), Cashew Whole, Cassia, Castor (other than seed quality), Celery Powder, Celery Seed, Centella asiatica, Centella asiatica-whole plant-powder, Chamomile (M.chamomile), Chamomile powder, Chia, Chicory, Chicory TBC, Chilli dried, Chilli-Bird eye, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Cinnamon, Cinnamon (Powder), Cinnamon TBC, Clove powder, Clove TBC, Cloves, Cocoa beans, Cocoa fresh, Coconut (Dried), Coconut (Fresh), Coconut Desiccated, Coconut milk, Coconut oil, Coconut Water, Coffee Arabica Berry, Coffee Arabica Parchment, Coffee Arabica-Cherry, Coffee beans-Arabica, Coffee beans-Robusta, Coffee clean, Coffee Robusta berry, Coriander, Coriander Leaf Dehydrated, Coriander Powder, Coriander TBC, Cumin Powder, Cumin TBC, Cumin whole, Curry Leaf powder, Curry leaf/leaves, Dill, Dill Powder (Aowa), Dried banana slices, Dried Clove, Dried Cocoa Beans, Dried guava slices, Dried mango slices, Dried nutmeg shelled, Dried Papaya Slices, Dried Pineapple Slices, Dried Tomato Slices, Dried/Dehydrated Figs, Dry rose petals-Rose, Elephant Yam/foot, Emblica officinalis Extract, Eucalyptus, Eucalyptus Citriodora Leaves TBC, Eucalyptus oil, extra virgin coconut oil, Fennel Extract, Fennel Powder, Fennel Seed, Fenugreek, Fenugreek Powder (Methi Powder), Fenugreek TBC, Ficus carica/Fig, Flax Seed, Foxtail Millet, Freeze Dried Mango, Garcinia cambogia powder, Garlic, Garlic flakes, Garlic Powder, Ginger Fresh, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger whole (dried), Green Cardamom, Green chilli fresh, Green Coffee Beans, Green gram split yellow/Moong dal-yellow, Green gram/chana/Moong (Vigna sp.), Green peas, Green pepper powder, Green Pepper-fresh, Green Tea, Groundnut/Peanut, Guava pulp, Guava Puree, Haritaki Fruit, Haritaki powder, Henna Leaves, Henna Powder, Hibiscus, Hibiscus Dried Flower, Hibiscus Sabdariffa petals TBC, Holy Basil powder, Horse gram whole, Hulled Sesame/Sesamum, Idly rava, Indigo Powder, Individual quick frozen Mango, Individual quick frozen Papaya, Individual quick frozen Pineapple, Jackfruit, Jaggery, Jasmine Dried Flower, Jowar, Jowar flour, Kabuli Chana, Kalmegh powder (Andrographis paniculata), Kalmegh(Andrographis penniculata), Karela/Bittergourd Powder, Kasuri methi, Kodo/Kodon Millet, Kokum peel dried(Kokum peel), Kokum/Garcinia, Krishna tulsi (Ocimum sanctum), Lemon Fresh, Lemon Grass, Lemon grass oil, Lemon grass TBC, Lemon Powder, Lemongrass powder, Lentil, Lentil dal, Lentil Flour, Liquorice TBC, Little millet, Mace Powder, Maize (Corn), Maize starch, Maize/Corn flour, Mango (fresh), Mango Powder/ Aamchur, Mango pulp, Marigold Dried Flower, Masoor (Lens Culinaris), Masoor Dal, Matki/Moth Bean, Mentha arvensis TBC, Mentha piperata oil (Mentha piperita), Mentha Piperita Leaf / Herbage, Mentha/mint arvensis oil (M.arvensis), Menthol, Menthol Powder/Crystal, Millet, Millet Flour, Mint Powder, Moong Dal, Moong dal-Split, Moringa Powder, Moringa dried leaves, Moringa Oil, Mosambi, Mustard Oil (crude), Natural Honey, Neelam Mango Pulp, Neem oil, Neem powder, Non-Basmati Paddy, Non-Basmati Rice, Noni, Nutmeg mace (dried), Nutmeg mace (fresh), Nutmeg Powder, Nutmeg Whole, Oats (Flakes), Ocimum sanctum extract, Oleoresin curcumin, Onion, Onion (Powder), Orange dry peel, Orange peel powder/extract, Oregano, Orthodox Black Tea, Palm Jaggery, Palmarosa oil, Papaya (C.papaya), Papaya chunks, Papaya leaves (C.papaya), Papaya leaves powder, Papaya pieces, Papaya pulp, Parsley, Pea- Dried, Pearl Millet/Bajra, Pepper long/Pippali (Piper longum), Peppermint leaves, Peppermint Oil (Mentha piperita), Peppermint powder, Pineapple, Pineapple juice, Pippali powder-Piper longum, Poha / Chivda, Pomegranate (fresh), Pomegrante flower, Potato, Potatoes (Sweet), Proso millet, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder, Punarnava powder, Punarnava root, Punarnava TBC, quinoa, Ragi (Finger Millet- other than seed), Ragi flakes, Ragi Flour, Raisins/Kismis, Rama Tulsi powder-Ocimum sanctum, Rama Tulsi TBC-Ocimum sanctum, Rama Tulsi-Ocimum sanctum, Red Chilli (whole), Red Chilli Powder, Red Gram, Red Kidney beans/Rajma (Phaseolus vulgaris), Red Lentil, Red Rice, Red Rice Flour, Red Rice Paddy, Rice Bran Oil, Rice Flakes, Rice Flour, Rice Sonam White, Rice Sonamasuri Brown, Rice-Sona Masuri, Roasted Chicory, Robusta Coffee - Cherry, Rose oil, Rose Petal TBC, Rose petals powder, Rose water/hydrosol, Rosemary, Safflower (including bastard saffron), Saffron, Sawan/Barnyard Millet, Senna leaves, Senna Leaves Powder, Sesame Seed - Oil, Sesame seeds, Shatavari, Shatavari powder, Small zadoary (Curcuma aromatica), Soyabean/Soybean Flour, Soybean Whole, Spearmint leaves, Spearmint oil, Spinach/Palak (Fresh), Split Lentil, Star anise, Stevia, Stevia/Stevia rebaudiana powder, Sugar, Sugarcane, Sunflower, Sunflower Flour, Sunflower Seed Oil, Tamarind paste, Tamarind/Imli (T.indica), Tea leaves-fresh, Thymes, Tomato ketchup, Tomato Powder (Lycopersicon esculentum), Tomatoes (Fresh), Triphala, Triphala Powder, Tulsi leaves dry, Tulsi Powder, Tur/ Toor Dal, Turmeric Fresh, Turmeric Powder, Turmeric TBC, Turmeric whole-dried, Urad Dal Split, Urad dal/Split Black gram, Vana Tulsi (Ocimum gratissimum), Vanilla, Vanilla extract, Vanilla Powder, Vinegar, Virgin coconut oil, Walnut kernels, Water Melon Seeds, Wheat, Wheat flour, Wheat grain, Wheat Maida, White Cane Sugar, White Pepper, White Pepper Oil, White Pepper powder, White Rice flour, White Sesame/Sesame, Whole Green Chick Pea, Yellow mustard",2025-03-30T14:36:38.703658
Shre Devaraja Agro Aseptic Industries Certified,ORG-2304-000969,Krishnagiri,qchead@sridevarajaagro.com,"SF.NO.47/4, 47/5B2, Metpenda,Kothapetta village, Krishnagiri, Tamil Nadu",NPOP,validfrom 28/04/2024,27/04/2025,"Aseptic Alphonso Mango Puree, Aseptic Totapuri Mango Puree Concentrate, Guava pulp, Guava Puree, Neelam Mango Pulp, Pineapple juice, Totapuri Mango puree",2025-03-30T14:36:38.703907
SK Bio Manufacturing Private Limited Certified,ORG-1811-002285,Salem,yogitha83@hotmail.com,"(Unit of Sristi Bio-Sciences Pvt. Ltd.)154/4, Siluvaigiri road, Salem, Tamil Nadu",NPOP,validfrom 31/01/2024,30/01/2025,"Aloe Vera Juice, Amla Juice, Aonla/Amla Extract, Ashok Bark (Saraca Indica) - Extract, Ashwagandha Extract, Asparagus racemosus Extract, Bacopa Extract, Bamboo extract, Boswella serrata Extract, Brinjal/Aubergines (egg plant), Carrot Puree, Celery Extract, Centella asciatica Extract, Citrus lemon extract, Coriander Extract, Eclipta alba Extract/ bhringraj, Fenugreek extract, Garcinia powder/Extract, Garlic extract, Ginger ExtractZingiber officinalis/, Glycyrrhiza glabra-root-dry extract, Green tea extract, Guava extracts (Psidium Gauva), Gymnema sylvestre extract, Harjor (Cissus quadrangularis), Health mix, Hibbiscus Extracts (Hibiscus rosa sinensis), Jamun juice, Karela Juice / Bitter, Lemongrass Extract, Longa Piper extract, Manjistha/Rubia cordifolia - Extract, Matricaria chamomile extract, Mint/Mentha leaves, Moringa oleifera Leaf powder, Moringa oleifera leaves extract, Mucuna pruriens Extract, Murraya koenigii Extract, Mustard seed extract, Noni (Moringa citrifolia) - Extract, Noni Juice (Morinda citrifolia), Ocimum sanctum extract, Papaya extract (C.papaya), Parsley Extract, Pumpkin Seeds, Rauwolfia extract, Spinach Juice Powder, Stevia/Stevia rebaudiana extract, Sunflower, Symplocos racemosa(lodhra)extract, Tapioca, Tomato extracts, Tribulus terrestris extract, Turmeric extract, Vitex negundo Extract",2025-03-30T14:36:40.612604
SOLO FARMS Certified,ORG-2311-002740,Coimbatore,info@1000farms.co.in,"95/2A, PALLADAM POLLACHI MAIN ROAD, KATTAMPATTI VILLAGE, DASANAICKENPALAYAM (PO), KINATHUKADAVU(TK),, Coimbatore, Tamil Nadu",NPOP,validfrom 09/04/2024,08/04/2025,"Coconut Desiccated, Virgin coconut oil",2025-03-30T14:36:40.612906
Stanes Amalgamated Estate Limited Certified,ORG-1310-001030,Coimbatore,pswalliasaetea@vsnl.com,"8/23-24 Race Course, Coimbatore, Tamil Nadu",NPOP,validfrom 29/09/2023,28/09/2024,"Eucalyptus oil, Organic Black Tea, Organic Green Tea",2025-03-30T14:36:40.613186
STANES AMALGAMATED ESTATES LIMITED - KOTADA ESTATE Certified,ORG-2111-006775,The Nilgiris,saeteaadmin@saetea.com,"Registered Office: 8/23/24 Race Course Road, Coimbatore, Tamil Nadu-641018, The Nilgiris, Tamil Nadu",NPOP,validfrom 04/01/2024,03/01/2025,"Organic Black Tea, Organic Green Tea, Speciality tea ? silver tips",2025-03-30T14:36:40.613468
SUCHE ORGANIC PRIVATE LIMITED Certified,ORG-2307-001486,Erode,nirmal@sucheorganic.com,"28/3 BHAVANI MAIN ROAD, RAYAPALAYAM, CHITHODE, Erode, Tamil Nadu",NPOP,validfrom 28/08/2023,27/08/2024,"Arhar dal (Red gram/Pigeon pea), Bajra flour/ Atta, Barnyard Millet Flour, Bengal Gram Whole, Black Pepper, Black Pepper Powder, Black Sesame/Sesamum, Broken rice, Cardamom Large (Black), Chickpea/Kabuli Chana (garbanzos), Cinnamon, Cloves, Coriander Powder, Coriander seed/whole, Cumin whole, Dried Cardamom, Fennel Seed, Fenugreek Seed (Methi Seed), Foxtail Millet, Foxtail Millet Flour, Ginger whole (dried), Green gram/chana/Moong (Vigna sp.), Groundnut/Peanut, Horse gram whole, Jeeraga samba Rice, Jowar, KODO Millet Flour, Kodo/Kodon Millet, Little millet, Masoor (Lens Culinaris), Millet Flour, Moong Dal, Mustard Seeds-Spice, Non-Basmati Paddy, Non-Basmati Rice, Nutmeg mace (dried), Pearl Millet/Bajra, Ponni Rice(white), Proso millet, Ragi Flour, Ragi/Finger Millet grain, Red Chilli (whole), Red Chilli Powder, Red Rice, Rice-Sona Masuri, Sawan/Barnyard Millet, Sorghum, Star anise, Suji/Semolina/ Cream of Wheat, Tamarind/Imli (T.indica), Turmeric Dried, Turmeric Powder, Urad Dal-Spilt with Shell, Urad Dal-Split without Shell, Urad dal-Whole(White), Urad Whole(black), Wheat, Wheat flour, White Pepper, White Sesame/Sesame, Yellow mustard",2025-03-30T14:36:40.613754
Sun Bio Naturals India Private Ltd Certified,ORG-2302-000235,Tirupur,care@sunasis.in,"7/99, Valipanakadu Junction, Tirupur, Tamil Nadu",NPOP,validfrom 09/02/2024,09/02/2025,"Coconut, Coconut chips, Coconut Desiccated, Coconut Extract, coconut meal, Coconut milk, Coconut oil, Coconut oil (Crude), Coconut oil cake, Coconut powder/dried coconut powder, Coconut Water, extra virgin coconut oil, Virgin coconut oil",2025-03-30T14:36:40.614037
SUN GREEN ORGANICS PRIVATE LIMITED Certified,ORG-1907-001790,Chennai,vpbalaji@sunagro.in,"8A, Level 1, West Tank Street, Next to Indian Bank, Chennai, Tamil Nadu",NPOP,validfrom 29/07/2023,28/07/2024,"Ajwain, Almond, Beaten rice, Bengal Gram Whole, Bisbele Bath Powder, black gram white whole, Black gram/Urd (Vigna sp.), Black Pepper, Black Pepper Powder, Black sesame, Byadagi chilli, Cashew Whole, Chana Black, chana Dal, Chana dal Chutney powder, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Cinnamon, Cinnamon (Powder), Cloves, Coconut oil, Coriander Powder, Coriander seed/whole, Cowpea, Cumin Powder, Cumin seed, Digestive Spice Blend, Dosa Mix, Fennel/saunf, Fenugreek, Flax Seed, Foxtail Millet, Garam Masala, Garlic Powder, Ginger Powder, Green Cardamom (Bulk), Green Gram Whole (Moong Sabut), Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Health mix, Horse gram whole, idiyappam mix, Idli boiled white rice, Immunity Spice Blend, Instant Toor Dal (Red Gram) Powder, Jaggery, Jaggery cube, Jaggery lump, Jaggery powder, Little millet, Millet porridge, Mixed Grain porridge, Moong Dal, Moringa Powder, Multi grain Atta, Mustard, Organic Rice Protein Powder ?40%, Pea- Dried, Plain khichdi, Powder Detox Seasoning Blend, Proso millet, Quinoa, Ragi Flour, Ragi/Finger Millet grain, Raisins/Kismis, Rasam powder, Red Chilli (whole), Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Rice-Sona Masuri, Roasted Gram/ chana, Sabji Masala, Sambar Mix/ Sambar Powder, Sawan/Barnyard Millet, Sesame Oil/Gingelly Oil, Soybean Whole, Sugar (Brown/Natural), Suji/Semolina/ Cream of Wheat, Sunflower oil: edible grade, Tamarind dry (Imli), Tur/ Toor Dal, Turmeric Powder, Turmeric whole-dried, Wheat flour, White Sesame/Sesame, Wholewheat Atta Premium (as Wheat Flour)",2025-03-30T14:36:40.614328
SURIYA NATURALS Certified,ORG-2012-003310,Erode,arun.arunatdrdo@gmail.com,"15, NEHRUJI STERR OPP TO KASIPALAIYAM MUNCIPAL OFFICE, MOOLAPALAIYAM, Erode, Tamil Nadu",NPOP,validfrom 06/05/2024,07/02/2025,"Ajwain, Almond, Almond oil, Amaranth Flour, Amaranth oil, Amla powder, Basil oil ( Ocimum basillicum), Basil oil (Ocimum sanctum), Bergamot Oil, Black Pepper, Cane Sugar, Carrot, Castor Oil, Castor seeds, Cedarwood oil, Chia, Cloves, Cocoa butter, Coconut, Coconut oil, Coriander Powder, coriander seed, Cumin oil, Cumin whole, extra virgin coconut oil, Frankincense oil, Garcinia butter, Geranium Oil (SPA OIL), Ginger grass oil, Glycerine, Glyzerizha glabra (Licorice), Grape seed oil, Grapefruit oil, Hazelnut oil, Henna Leaves, Hibiscus Dried Flower, Hibiscus Sabdariffa petals Powder, Indigo Powder, Jaggery, Jaggery powder, Jojoba Oil, Jojoba seed, Lavender Oil, lemon peel powder, mango butter, Manjistha/Rubia cordifolia Powder, Moringa Powder, Moringa dried leaves, Moringa Oil, Neem powder, Olive Oil Virgin, Palmarosa oil, Palmyra sugar, Patchouli oil, Pomegranate oil, Pumpkin oil, Rice bran Oil (Edible Grade), Rose hip oil, Rose petals powder, Saffron, Sapindus mukorossi (Reetha), Sesame Oil/Gingelly Oil, Sesame seeds, Shatavari powder, Shikakai powder, Tamanu oil, Tulsi Powder, Turmeric Powder, Vanilla extract, walnut oil",2025-03-30T14:36:40.614621
TERRA BIO NATURALS PRIVATE LIMITED Certified,ORG-2303-000670,Chennai,terrabionaturals@gmail.com,"""Reg Add""- No.10B, Bharathiyar Street, Nehru Nagar, Pozhichalur, chennai, 600074, Chennai, Tamil Nadu",NPOP,validfrom 14/05/2024,18/04/2025,"Almond oil, Ashwagandha Powder, Ashwagandha root, Bacopa monnieri Extract/powder, Basmati rice, Black Matpe (Black Urad Dal), Castor Oil, chana Dal, Coconut oil, Groundnut/Peanut oil (Edible grade), Jaggery powder, Karanj Oil, mango butter, Moringa Oil, Moringa oleifera Leaf powder, Mustard Oil (Refined), Mustard Seeds, Neem leaf powder, Neem leaves, Neem Seed Oil, Non-Basmati Rice, Quinoa, Red Kidney beans/Rajma (Phaseolus vulgaris), Rice bran Oil (Edible Grade), Senna leaves, Senna Leaves Powder, Sesame Oil/Gingelly Oil, Split Chickpea/Kabuli Chana (garbanzos), Tamanu oil, Tur/ Toor Dal, Turmeric Powder, Turmeric whole-dried, Virgin coconut oil",2025-03-30T14:36:40.614904
THANGAM EXTRACTS Certified,ORG-2303-000696,Namakkal,thangamextracts1998@gmail.com,"7/129-KONGALATHUR, SANYASIKARADU, Namakkal, Tamil Nadu",NPOP,validfrom 26/06/2023,25/06/2024,"Achyranthes aspera Extract, Annatto extract, Aonla/Amla Extract, Bamboo extract, Citrus lemon extract, Green tea extract, Guava extracts (Psidium Gauva), Health mix, Holy basil extract, Lantana camara extract, Moringa oleifera leaves extract, Murraya koenigii Extract, Mustard seed extract, Pomegranate extract, Sesbania grandiflora extract",2025-03-30T14:36:40.615183
The Bombay Burmah Trading Corporation Limited Certified,ORG-2109-005502,Coimbatore,ankitha@imocontrol.in,"Door No.1, Sakthi Mills Complex, C/o Sri Sakthi textiles Ltd., Sangapalayam Village, Coimbatore, Tamil Nadu",NPOP,validfrom 12/10/2023,11/10/2024,"Black tea leaf (in bulk), Eucalyptus oil, Flavoured Tea, Green Tea (not fermented) (packing exceeding 25 gms but not exceeding 1 kg), Green Tea in bulk",2025-03-30T14:36:42.513723
THE GOOD HEALTH FOUNDATION Certified,ORG-1705-000699,Coimbatore,padmanaban.anant@gmail.com,"653, Avathar Building, Raja street, Coimbatore, Tamil Nadu",NPOP,validfrom 14/06/2023,02/06/2024,"Ajwain, Alfalfa powder, Almond, Almond oil, Aloe Vera leaves, Amaranth Flour, Amaranth seed/ Ram dhana, Amla ???Candy, Amla Juice, Amla powder, Apple, Arabica Coffee Powder, Arhar dal (Red gram/Pigeon pea), Arjun powder (Terminalia arjuna), Arrowroot powder, Bajra (other than seed), Bajra flour/ Atta, Bajra porridge/Dalia, Barley (of seed quality), Barley Flour, Barley Grass Powder, Barley- Dehulled, Basil seeds, Basmati Rice - White (Pusa - 1121), Basmati rice-brown, Bay leaves/Tejpatta, Bhringraj TBC, Black cumin, Black Mustard Oil, Black Mustard Seed, Black Pepper, Black Pepper Powder, Black sesame, Black tea leaf (in bulk), Brown gram/Gram/Chana (Cicer arietinum), Brown Rice, Buck wheat (seed quality), Buckwheat Flour, Cane Sugar, Cardamom, Cardamom Powder, Carrot, Cashew nut (roasted & salted), Cashew Whole, Castor Oil, chana Dal, Chia, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Cinnamon (Powder), Cinnamon bark, Cloves, Coconut, Coconut oil, Coriander, coriander green leaf, Coriander Powder, Cowpea Red, CTC Tea, Cumin oil, Cumin Powder, Cumin seed, Dates-Hard (chhohara), Dried nutmeg shelled, Dry/Dehydrated fenugreek leaves, extra virgin coconut oil, Fennel Powder, Fennel/saunf, Fenugreek, Fenugreek Powder (Methi Powder), Flax Seed, Flax Seed oil, Flax seed powder, Foxtail Millet, Garam Masala, Garlic flakes, Garlic Powder, Ginger Powder, Ginger whole (dried), Gram Flour/Besan, Grapes (Fresh), Green Cardamom, Green gram powder/ Moong Dal Powder, Green gram split yellow/Moong dal-yellow, Green Gram Whole (Moong Sabut), Green Tea, Green Tea Bags, Groundnut chikkies, Groundnut Kernals, Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Guavas fresh, Herbal tea, Idli boiled white rice, Jackfruit, Jaggery, Jaggery cube, Jaggery powder, Jamun juice, Jamun/Neralae(Syzygium cuminii), Jowar flour, Kabuli Chana, Khandasari sugar, Kodo/Kodon Millet, Lemon Squash, Lime, Little millet, Mace, Maize (Corn) Flake, Maize Grain, Maize/ corn porridge (Dalia), Maize/Corn flour, Mango (fresh), Mango Powder/ Aamchur, Masoor Dal, Masur/Masoor dhuli, Mix Dal, Mix Fruit Jam, Mix Vegetables, Mixed Grain porridge, Moong Dal-Split with shell, Moringa Powder, moth dal, Multi grain Atta, Mustard Oil (Refined), Neem leaves powder, Neem oil, Non-Basmati Rice, Nutmeg Powder, Nutmeg Whole, Oats (Flakes), Onion, Onion (Powder), Orange, Papaya (C.papaya), Pea- Dried, Peanut ?jaggery Chikkies, Pearl Millet/Bajra, Pineapple, Pineapple Jam, Poha / Chivda, Poha Flattened Rice, Pomegranate (fresh), Ponni Rice(white), Potato, Proso millet, Psyllium husk (isobgul), Pumpkin Seeds, Ragi Flour, Ragi/Finger Millet grain, Raisins/Kismis, Rasam powder, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Red Rice, Rice Flour, Rice Puffed, Rice Sonamasuri Brown, Rice-Sona Masuri, Roasted bengalgram dal, Safed Musli powder, Safflower Seed Oil (Kardi Seed Oil), Saffron, Sambar Mix/ Sambar Powder, Sapota fresh (chico), Sattu, Sawan/Barnyard Millet, Sesame chikkies, Sesame Oil/Gingelly Oil, Sesame seeds, Sorghum, Soyabean/Soybean Flour, Star anise, Sugar (Brown/Natural), Sunflower oil: edible grade, Sunflower seeds: Of seed quality, Tamarind/Imli (T.indica), Tapioca, Teak-Tectona grandis, Tomato (Seeds), Triphala Juice., Triphala Powder, Tulsi Green Tea, Tulsi Powder, Tulsi Tea, Turmeric Dried, Turmeric Powder, Urad Dal Split, Urad dhuli, Urad Whole(black), Virgin coconut oil, walnut, Water Melon Seeds, Wheat, Wheat Flakes, Wheat flour, Wheat Maida, Wheat Pasta, Wheat Porridge/Dalia, Wheatgrass powder, White Pepper, White Rice flour, White tea",2025-03-30T14:36:42.514056
"THE UNITED NILGIRI TEA ESTATES CO LTD., Certified",ORG-1001-000474,The Nilgiris,chamrajtea@gmail.com,"Chamraj Estate, The Nilgiris, Tamil Nadu",NPOP,validfrom 06/09/2023,05/09/2024,"AIR DRIED Organic Basil, AIR DRIED Organic Mint, Black Tea waste, Chamomile (M.chamomile), Decaffeinated Black tea, Decaffeinated Green tea, Earl grey Tea, Green Tea, Green Tea Bags, Green Tea waste, Handrolled Tea, Jasmine Dried Flower, Organic Black Tea, Organic Green Tea, Orthodox Black Tea, Speciality tea ? frost tea, Speciality tea-English breakfast, Speciality tea-golden tips, Speciality tea-Oolong, White tea",2025-03-30T14:36:42.514350
Thenarasu Organic Farms Certified,ORG-1310-001100,Coimbatore,aliyarthenarasu@gmail.com,"Aliyar Nagar P.O, Coimbatore, Tamil Nadu",NPOP,validfrom 11/10/2023,10/10/2024,"Cocoa butter, Cocoa powder (without sugar/sweetening matter), Coconut (Dried), Coconut Desiccated, Coconut oil, Coconut Water, Dried Cocoa Beans, Dried nutmeg shelled, extra virgin coconut oil, Nutmeg mace (dried), Tender Coconut, Virgin coconut oil",2025-03-30T14:36:42.514630
THIASHOLA TEA FACTORY Certified,ORG-1607-001078,The Nilgiris,thiashola_07@yahoo.com,"Thiashola Plantations Private Limited, Thiashola Estate, Thiashola Post, The Nilgiris, Tamil Nadu",NPOP,validfrom 12/08/2023,11/08/2024,"Black Tea waste, Decaffeinated Black tea, Decaffeinated Green tea, Organic Black Tea, Organic Green Tea, Orthodox Black Tea, Speciality tea-Darjeeling type tea",2025-03-30T14:36:42.514913
THOMSON COCONUT OIL(ORGANIC) Certified,ORG-2303-000484,Tirupur,tnocdchennai@gmail.com,"No.483/1,Kottamangalam, Tirupur, Tamil Nadu",NPOP,validfrom 15/06/2023,14/06/2024,Coconut oil,2025-03-30T14:36:42.515189
