Company Name,Certification ID,Location,Email,Address,Certifying Agency,Valid From,Valid To,Products,Scraped Timestamp
AZAFRAN INNOVACION LTD Certified,ORG-1911-002810,Ahmedabad,mahesh.joshi@azafrangroup.com,"Plot No-506,507,508 Vinchiya Village, Sanand Nalsorovor Road, Ahmedabad, Gujarat",NPOP,validfrom 02/02/2024,15/11/2024,"Aamlaki Powder, Acacia arabica (Babul), Acacia arabica powder, Adhatoda vasica (Vasaka/kali basuti), Ajwain, Ajwain Powder, All spice powder, Almond, Almond oil, Aloe Vera, Aloe Vera Gel, Aloe Vera leaves, Amaranth seed/ Ram dhana, Amla, Amla dried, Arabica Coffee Bulk, Arabica Plantation Coffee, Ashwagandha, Ashwagandha Powder, Asparagus racemosus Powder, Azadirachta indica (Neem), Bacopa monnieri-whole plant- dry extract, Bacopa monnieri-whole plant-powder, Banana powder, Barley whole, Basil (Ocimum Sanctum), Basil oil (Ocimum sanctum), Basil/Tulsi, Basil/Tulsi Oil, Basmati rice, Basmati rice-brown, Basmati rice-white, Bay leaves/Tejpatta, Beewax, Bengal Gram Whole, Bilva Powder (Aegle marmelos), Black cumin, Black Cumin Powder, Black gram white, black gram white whole, Black gram/Urd (Vigna sp.), Black Mustard Oil, Black Mustard Seed, Black Pepper, Black pepper oil, Boswella serrata resin, Brahmi Powder, Brahmi/Bacopa monnieri, Brown mustard, Brown Mustard Oil, Brown Rice, Cane jaggery, Cane Sugar, Cardamom, Cardamom Oil, Cardamom Powder, Cardamom seed, carrot seed oil, Cashew Whole, Celery seed oil, Centella asiatica, Chamomile (M.chamomile), Chia, Chickpea/Kabuli Chana (garbanzos), Chilli dried, Chilli powder, Chilli whole, Cinnamon bark, Cinnamon oil, Citronella oil, Clary Sage oil, Clove leaf oil, Clove oil, Cloves, Cocoa, Coconut (Dried), Coconut flakes, Coconut oil, Coconut oil cake, Coffee (A Grade) Arabica, Coffee (Indian) Organic, Coriander Powder, Coriander seed oil, Coriander seed/whole, Cowpea, Cumin oil, Cumin Powder, Cumin seed, Cumin whole, Curry Leaf TBC, Dehydrated Ginger, Dried Curry leaves, Eucalyptus, Eucalyptus oil, Fennel Seed, Fenugreek, Fenugreek Water Extract, Flax Seed, Flax Seed oil, Flax/Linseed Oil, Frankincense oil, Freeze Dried Ginger, Galangal oil, Galangal Powder, Garcinia cambogia (Fruit), Garcinia cambogia powder, Garcinia/Cambodge/Uppage, Garlic, Giloy Powder, Ginger Fresh, Ginger oil, Ginger whole, Glyzerizha glabra (Licorice), Green Cardamom, Green Gram (Moong) Bari, Green peas, Green pepper (dehydrated), Green Tea, Green tea powder, Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Holy basil, Horse gram whole, Hydrosol / distillate, Jaggery liquid, Jamun patrai-Eugenia jambalana, Jamun Seed powder, Jasmine oil, Jojoba Oil, Karela/Bittergourd Powder, Lavender Oil, Lemon Fresh, Lemon grass oil, Lemon oil, Lemongrass hydrosol, Lentil, Mace oil (Myrystica fragrans Houtt), Maize (Corn), Maize (Corn) Flake, Mango dried, Marjoram sweet oil (Origanum marjorana), Masoor (Lens Culinaris), Masoor Dal, Matki/Moth Bean, Mentha/mint arvensis oil (M.arvensis), Moong Dal, Moringa Oil, Moringa oleifera Leaf powder, Moringa seed, Mustard, Mustard cake, Neem oil, Non-Basmati Rice, Nutmeg fresh, Oats (Flakes), Oats (Other than seed/grain), Oats (seed/grains), Oil-cake and oil-cake meal of groundnut /Peanutexpeller variety, Oilbanum or frankincense, Orange extract, ORGANIC BROWN TRADITIONAL BASMATI RICE, Palmarosa Oil, Patchouli oil, Pippali powder-Piper longum, Pomegranate oil, Processed Wild/Forest Honey, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Ragi (Finger Millet-seed quality), Red Gram, Red Kidney beans/Rajma (Phaseolus vulgaris), Robusta Coffee Bulk, Rose water/hydrosol, Rosemary, Rosemary Oil, Safflower Seed Oil (Kardi Seed Oil), Safflower seeds: Of seed quality, Saffron, Saffron (Crocus sativus) - Extract, Saffron (Crocus sativus) - Oil, Sapindus mukorossi (Reetha), Sesame Oil/Gingelly Oil, Sesame Seed - Oil, Sesame seeds, Sesame seeds: Oil cake meal, Sorghum, Soyabean/Soybean Meal, Soyabean/Soybean White, Soybean/soyabean oil, Spearmint oil, Split Chickpea/Kabuli Chana (garbanzos), Sugar (Brown/Natural), Sunflower oil: edible grade, Sunflower seeds: Of seed quality, sunflower seeds: Oil-cake, Tamarind dry (Imli), tea tree oil, Terminalia arjuna Extract, Turmeric Dried, Turmeric Oil, Turmeric Water, Turmeric Whole-fresh, Vanilla, Vanilla oil, Vanilla Powder, Vetiver grass, Vetiver Oil, Wheat, White Pepper, Wintergreen oil, Withania Somnifera extract",2025-03-08T10:24:05.834043
AZEEN AGRO PRIVATE LIMITED Certified,ORG-2301-000060,Ahmedabad,azeenagrogroup@gmail.com,"BAVLA - RUPAL ROAD, RUPAL, Ahmedabad, Gujarat",NPOP,validfrom 23/03/2024,28/02/2025,Raw Cotton,2025-03-08T10:24:05.834254
BAJARANG ENTERPRISE Certified,ORG-2202-000476,Rajkot,pankaj.gupta@suminter.com,"154,Thesiya Chambers, Rajkot, Gujarat",NPOP,validfrom 15/05/2024,15/02/2025,Raw Cotton,2025-03-08T10:24:05.834446
BALRAM COTEX Certified,ORG-2307-001632,Mahesana,balramexports@gmail.com,"SR NO 138/7 A/20, BALRAM COTEX, KADI KALYANPURA ROAD KASVA,, Mahesana, Gujarat",NPOP,validfrom 31/08/2023,30/08/2024,Raw Cotton,2025-03-08T10:24:05.834633
Banaskantha District Co-Operative Milk Producers' Union Ltd Certified,ORG-2306-001377,Banas Kantha,prv@banasdairy.coop,"Banas Oil Unit, Post-Kushkal, AT-, Banas Kantha, Gujarat",NPOP,validfrom 01/08/2023,31/07/2024,"Basmati Rice - White (Pusa - 1121), Basmati Rice - White (Taraori), black gram white whole, Black Tea, Green Gram Whole (Moong Sabut), ORGANIC WHITE TRADITIONAL BASMATI RICE, Red Kidney beans/Rajma (Phaseolus vulgaris), Rice-Sona Masuri, Urad dhuli, Urad Whole(black), Wheat flour",2025-03-08T10:24:05.834822
BAREFOOT ORGANICS Pvt. Ltd. Certified,ORG-2207-002141,Gandhinagar,naman.vyas@barefootorganics.in,"Plot No. A/2, Industrial Shed, Survey No. 238, Behind Saraspur Bank, Village Rakanpur, Gandhinagar, Gujarat",NPOP,validfrom 13/07/2023,12/07/2024,"Amaranth Flour, Amaranths ?jaggery balls, Amaranths ?jaggery Chikkies, Amla ???Candy, Amla Jam (chavanprash), Amla/Gooseberry pickle, Apple Candies, Apple Jam, Apple Jelly, Bajra flour/ Atta, Barley Flakes, Barley Flour, Basmati rice, Basmati Rice - White (Pusa - 1121), Basmati rice-white, Beaten rice, Bengal Gram Whole, Bengal Gram(Chana)Flour, chana Dal, Chana Flakes/Jor, Coriander Cumin Powder, Coriander Powder, Cowpea/Lobia whole(V.unguiculata/sinensis), Cumin (Non-Black -other than seed), Durum Wheat (other than seed), Foxtail Millet, Garlic Pickle, Green gram split yellow/Moong dal-yellow, Green Gram Whole (Moong Sabut), Green Moong Dal Flakes, Groundnut/Peanut, Groundnut/Peanut Oil (Crude), Jaggery, Jaggery liquid, Jaggery powder, Jowar (Non-seed quality), Jowar flour, Kabuli Chana, Lemon pickle sweet, Little millet, Malta squash, Masoor Dal, Millet biscuits, misthans, mithai, namkeens, ready to eat product, Mix Dal, Mix Fruit Jam, Multi grain Atta, Multigrain cookies, Mustard Oil (crude), mustard Seeds-Yellow, Oil-cake and oil-cake meal of groundnut /Peanutexpeller variety, Orange Marmalade, ORGANIC PARBOILED RICE (BROWN & WHITE), Peanut Butter Creamy, Peanut Butter Crunchy, Pearl Millet/Bajra, Proso millet, quinoa, Ragi (Finger Millet- other than seed), Ragi Flour, Red Chilli pickle, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Rhododendron Squash, rice cake, Rice hand pounded, Rice Sonamasuri Brown, Sattu, Sawan/Barnyard Millet, Sesame ?jaggery Chikkies, Sesame Seed - Oil, Seven Grains Flour, Special Turmeric Powder, Spice Mix (Garam Masala), Split Green gram/Moong (Vigna sp.), Sugar (Brown/Natural), Sunflower oil: edible grade, Tur/ Toor Dal, Turmeric Powder, Urad Dal Black Split, Urad Dal-Split without Shell, Urad dal-Whole(White), Wheat Flakes, Wheat flour, Wheat Pasta, Wheat Porridge/Dalia, Wheat Premium, White Cane Sugar, Whole Wheat Atta Premium",2025-03-08T10:24:05.835019
BHUYANGDEV COTTON INDUSTRIES Certified,ORG-2404-000879,Mahesana,bcikadi77@gmail.com,"33/P, 36/P, KADI-KALYAN PURA ROAD, NANI KADI, Mahesana, Gujarat",NPOP,validfrom 23/04/2024,22/04/2025,Raw Cotton,2025-03-08T10:24:05.835213
BIOCOT AGROINDUSTRIAL LLP Certified,ORG-2308-001875,Ahmedabad,info@biocot.com,"A102 ELANZA CREST, BH SIGMA CORP. SINDHUBHAVAN ROAD, Ahmedabad, Gujarat",NPOP,validfrom 17/10/2023,16/10/2024,"Ajwain, Ajwain Powder, Aloe Vera, Aloe Vera Juice, Ashwagandha Powder, Ashwagandha root, Ashwagandha Root Powder, Black Pepper, Cardamom, Cardamom Large (Black), Cardamom Powder, Castor Oil, Chilli whole, Coconut, Coconut oil, Coriander Powder, Coriander seed/whole, Cumin Powder, Cumin whole, Dehydrated garlic powder, Fennel Seed, Fenugreek, Garlic, Garlic Dehydrated, Garlic flakes, Ginger Fresh, Ginger Powder, Groundnut/Peanut, Jaggery liquid, Jaggery powder, Lemon Fresh, Lemon Powder, Lint Cotton, Maize fodder, Maize/Corn flour, Moringa Powder, Moringa dried leaves, Moringa oleifera Leaf powder, Mustard, Neem powder, Onion, Onion (Powder), Onion flakes, Onion Fresh/ kanda, Pearl Millet/Bajra, Psyllium seed (isobgul), Raw Cotton, Sesame seeds, Sorghum, Soyabean/Soybean White, Special Turmeric Powder, Turmeric flakes, Turmeric Powder, Turmeric Whole-fresh, Wheat, Wheat grain, Wheat Seed, Yellow mustard",2025-03-08T10:24:05.835406
BIOCOT ORGANIC FARMING Certified,ORG-2308-001879,Ahmedabad,biocotorganicfarming@gmail.com,"12/3, MAGNET CORPORATE PARK, NR ZYDUS HOSPITAL, Ahmedabad, Gujarat",NPOP,validfrom 17/10/2023,16/10/2024,"Ajwain, Ajwain Powder, Aloe Vera, Aloe Vera Juice, Ashwagandha Powder, Ashwagandha root, Ashwagandha Root Powder, Black Pepper, Cardamom, Cardamom Large (Black), Cardamom Powder, Castor Oil, Chilli whole, Coconut, Coconut oil, Coriander Powder, Coriander seed/whole, Cumin Powder, Cumin whole, Dehydrated garlic powder, Fennel Seed, Fenugreek, Garlic, Garlic Dehydrated, Garlic flakes, Ginger Fresh, Ginger Powder, Groundnut/Peanut, Jaggery liquid, Jaggery powder, Lemon Fresh, Lemon Powder, Lint Cotton, Maize (Corn), Maize fodder, Maize/Corn flour, Moringa Powder, Moringa dried leaves, Moringa oleifera Leaf powder, Mustard, Neem powder, Onion, Onion (Powder), Onion flakes, Onion Fresh/ kanda, Pearl Millet/Bajra, Psyllium seed (isobgul), Raw Cotton, Sesame seeds, Sorghum, Soyabean/Soybean White, Special Turmeric Powder, Turmeric flakes, Turmeric Powder, Turmeric Whole-fresh, Wheat, Wheat (seed quality), Wheat grain, Yellow mustard",2025-03-08T10:24:05.835600
C K INDUSTRIES Certified,ORG-2311-002723,Rajkot,c.k.industries7@gmail.com,"WANKANER ROAD, NEAR BASANT BAHAR RESORT,, Rajkot, Gujarat",NPOP,validfrom 22/01/2024,21/01/2025,Raw Cotton,2025-03-08T10:24:05.835788
C.V. ENTERPRISE Certified,ORG-2302-000266,Junagadh,cventerprise464@gmail.com,"NA/ SARDARGADH ROAD,, Junagadh, Gujarat",NPOP,validfrom 21/06/2023,20/06/2024,Raw Cotton,2025-03-08T10:24:07.888497
Castor Products Company Certified,ORG-1211-001150,Kachchh,nanalal@castorproducts.com,"Plot No.1&3, Survey No.301, Kachchh, Gujarat",NPOP,validfrom 16/11/2023,15/11/2024,"Castor Meal, Castor Oil, Castor seeds, Groundnut meal, Groundnut/Peanut oil (Edible grade), Kesar Mango Pulp, Mango kernel, Neem Seed Oil, Neem seed Oil-cake meal (expeller variety)",2025-03-08T10:24:07.888755
CONTIL INDIA LIMITED Certified,ORG-1901-000193,Vadodara,sahilagrawal1990@gmail.com,"811, Siddharth Complex, RC Dutt Road, Vadodara, Gujarat",NPOP,validfrom 11/05/2024,12/02/2025,"Agra Achari Chat Masala, Agra Dal Masala, Agra Garam Masala, Agra Jaljeera Powder, Agra Jhol Ke Aloo Ka Masala, Agra Pani Poori Masala, Ajwain, Ajwain Powder, All Purpose Paste, Almond, Aloe Vera Juice, Amaranth Flour, Amaranth seed/ Ram dhana, Amla ???Candy, Amla Juice, Amla powder, Amla whole dried, Apple Puree, Apple Walnut Chutney, Apricot Chutney, Arabica Coffee Powder, Arhar dal (Red gram/Pigeon pea), Ashwagandha root, Bajra flour/ Atta, Bajra porridge/Dalia, Barbeuqe Seasoning, Barley Flakes, Barley Flour, Barley Grass Powder, Barley Porridge/Dalia, Barley whole, Barley- Dehulled, Basil/Tulsi, Basmati rice, Bay leaf powder, Bay leaves/Tejpatta, Beet Root powder, Black Gram Flour, black gram split white, black gram white whole, Black gram/Urd (Vigna sp.), Black Mustard Seed, Black Pepper, Black Pepper Powder, Brown gram/Gram/Chana (Cicer arietinum), Brown mustard, Brown Mustard Oil, Buck wheat (seed quality), Buckwheat (other than seed), Buckwheat Flour, Buckwheat- Dehulled, Butter Chicken Masala, Cane Sugar cubes, Cardamom, Cardamom Powder, Carrot Ginger Soup, cashew kernels (w240), cashew kernels (w320), Cashew Whole, Cashew-Split, Castor (other than seed quality), Castor Oil (Edible grade), chana Dal, Chana Green Chilli podina, Chana Green Chilli Tomato, Chana Masala Papad, Chat masala, Chia, Chicken Curry Masala, Chicken Masala, Chickpea/Kabuli Chana (garbanzos), Chunky Tomato Soup, Cinnamon, Cinnamon (Powder), Clove powder, Clove whole, Cloves, Cluster beans/ Guar, Coconut oil, Cooked/ roasted/ cracked Linseed, Coriander, Coriander Powder, Coriander seed/whole, Coriander split, Cowpea Red, Cowpea/Lobia whole(V.unguiculata/sinensis), Cream of Pumpkin Soup, CTC Tea, Cumin Powder, Cumin whole, Curried Moong Dal Soup, Curry Leaf powder, curry powder, Dal masala powder - hot, Dates & Tamaring Chutney, Dates-Fresh (excluding wet dates), Dates-Hard (chhohara), Dehulled Sorghum, Dehydrated Curry leaves powder, Dehydrated garlic powder, Dehydrated Ginger Powder, Dehydrated Mango, Dehydrated onion powder, Dehydrated Tamarind Powder, Dehydrated Tomato powder, Dilli Paneer Masala, Dilli Rajma Masala, Dried Cardamom, Dried Clove, Dried Curry leaves, Dried garlic, Dried Tomato Slices, Dried/Dehydrated Apricots, Drum Stick powder, Drumstick, Dry/Dehydrated fenugreek leaves, extra virgin coconut oil, Fennel Powder, Fennel/saunf, Fenugreek, Fenugreek Crushed, Fenugreek Powder (Methi Powder), Fish Masala, Flaxseed, French Lentil Soup, Fruit vinegar, Garam Masala, Garlic, Garlic Chilli Pickle, Garlic chutney, Garlic Dehydrated, Garlic flakes, Garlic paste, Garlic Pickle, Ginger Chilli Pickle, Ginger Flakes, Ginger Fresh, Ginger Garlic paste, Ginger Pickle, Ginger whole (dried), Gluten Free Daliya, Gram Flour/Besan, Green chilli dry, Green Chilli Pickle, Green Gram Flour, Green Gram Whole (Moong Sabut), Green gram/Moong dhuli, Green Tea, Groundnut chikkies, Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), groundnut/peanut roasted, Gujarati Tea Masala, Heeng Munakka Ki Chutney, Idli Flour/powder, Imli Panna, Indian curry leaves, Indian Organic Basmati Rice, Italian Seasoning, Jaggery, Jaggery cube, Jaggery powder, Jeera Dhania Mix Powder, Jowar Masala, Jowar Porridge, Kalonji/nigella, Kasuri methi, Khakra, Lemon Chilli Chutney, Lemon Grass, Lemon juice, Lemon Pickle, Lemon Powder, Lentil, Mace, Mace Powder, Maize (Corn), Maize (Corn) Flake, Maize bran, Maize starch, Maize/ corn porridge (Dalia), Maize/Corn flour, Mango chutney sweet, Mango dried, Mango Pickle, Mango Powder/ Aamchur, Masala Peanut, Masoor Dal, Matki/Moth Bean, Meat Masala, Mexican Seasoning, Mint Leaves Dehydrated, Mint Powder, Mint/Mentha/Pudina, Mix Dal, Mix Pickle, Mix Vegetables, Mixed fruit chutney, Mixed Grain porridge, Mixed seasonings, Mixture of Dried Fruits, Mixtures of nuts, Moong Dal, Moong dal-Split, Moong Garlic Papad, Moong masala Papad, Moong papad (Plain), Moringa Powder, Moth Dhuli, Muesli, Multi grain Atta, Mumbai Pau Bhaji Masala, Mustard, Mustard - Black, Mustard cake, Mustard oil (aroma/E. Oil), Mustard Powder, Mutton Curry Masala, Non-Basmati Rice, Nutmeg Whole, Oat - Dehulled, Oat flour, Oat Meal Cookies, Oats (Flakes), Oats (Other than seed/grain), Oats (Rolled grains), Onion, Onion flakes, Pea Pulse (Pisum sativum), Pea- Dried, Peanut Butter Creamy, Peanut Butter Crunchy, Pearl Millet/Bajra, Peshawari Biryani Masala, Peshawari Tikka Masala, Pineapple chutney, Pink Lentil Soup, Pomegranate dried seeds, Pomegranate seed powder, pomegranate seeds/anardana, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Puffed Rice Chivda, Pumpkin Seeds, Quinoa, Ragi Flour, Ragi/Finger Millet grain, Raisins/Kismis, Rasam powder, Red Chilli (whole), Red Chilli Flakes, Red Chilli pickle, Red Chilli Powder, Red Lentil, Red Rice, Rice Flour, Rice Puffed, Roasted Almonds, Roasted Gram/ chana, Roasted Moong Dal, Roasted Seed Mix, Roasted wheat, Saffron, Salad Seasoning, Salted Cumin Cookies, Sambhar Powder, Seed Mix, Self Raising Flour, Semolina Nut Cookies, Shahi Jeera/Cumin, Small Jaggery Bricks, Sorghum, Sorghum Flour, spice, Spice Papadums, Spicy Mango Chutney, Split Lentil, Star anise, Sugar, Sugar (Brown/Natural), Suji/Semolina/ Cream of Wheat, Sunflower Flour, Sunflower oil: edible grade, Sunflower Seed Oil, Sunflower Seeds- Dehulled, Sunflower seeds: Of seed quality, Tamarind chutney, Tamarind Powder (Imli), Tamarind/Imli (T.indica), Tandoori Masala, Thai Seasoning, Tomato ketchup, Tomato Pulp, Tulsi Chai Masala, Turmeric Dried, Turmeric flakes, Turmeric Fresh, Turmeric Powder, Urad Dal Split, Urad dhuli, Urd papad, Virgin coconut oil, walnut, Water Melon Seeds, Water Melon seeds-Dehulled, Wheat, Wheat Bran, Wheat Flakes, Wheat flour, Wheat flour/Atta (Machine Milled), Wheat Maida, Wheat Pasta, Wheat Porridge/Dalia, Wheat Porridge/Dalia (Roasted), Wheatgrass powder, White Pepper, White Pepper powder, Whole Meal Bread flour, Yellow mustard",2025-03-08T10:24:07.889023
DAKSHAMANI NATURO FOOD LLP Certified,ORG-2311-002855,aravalli,dr_bagwan@yahoo.com,"S. No. 341, Paiki 5, Nr. Jay Gurudev Cold Storage, Vadagam- Harsol Road, Vadagam, Dhansura, aravalli, Gujarat",NPOP,validfrom 01/01/2024,31/12/2024,"Ajwain, Amla powder, Arhar dal (Red gram/Pigeon pea), Basmati Rice - Brown (Taraori), Basmati Rice - White (Pusa - 1121), Basmati rice-brown, Bay leaves/Tejpatta, Black Pepper, Brown gram/Gram/Chana (Cicer arietinum), Cashew Kernels Splits, chana Dal, Chickpea/Kabuli Chana (garbanzos), Clove whole, Coriander Powder, Cumin whole, Fennel/saunf, Fenugreek Seed (Methi Seed), Flattened Rice, Flax Seed, Garam Masala, Ginger Powder, Gram Flour/Besan, Green Gram Whole (Moong Sabut), Groundnut/Peanut oil (Edible grade), Jaggery, Jeera Samba Rice, Maida, Maize (Corn), Maize/ corn porridge (Dalia), Mango Powder/ Aamchur, Masoor Dal, Mix Dal, Moong Dal, Mustard, Non-Basmati Rice, Pearl Millet/Bajra, Raw Honey, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Sesame Oil/Gingelly Oil, Soyabean/Soybean White, Sugar, Turmeric Powder, Urad Dal Mongar in Brine, Urad Whole(black), Wheat, Wheat flour, Wheat Porridge/Dalia",2025-03-08T10:24:07.889265
Dani Processing Foods Certified,ORG-2006-000995,Bhavnagar,sourcing@danifoodsindia.com,"Survey No 30/2 P 3,Near Sadguru Cold ,Goras Road Village, Bhavnagar, Gujarat",NPOP,validfrom 10/07/2023,09/07/2024,"Ajwain, Ajwain/Bishop Weed seed, Amaranth Flour, Amaranth/Amaranthus/Thotakura, Amla dried, Amla powder, Arrow Root, Arrow root powder, Ashwagandha Powder, Ashwagandha root, Ashwagandha Root Powder, Ashwagandha TBC, Basil seeds, Basil/Tulsi, Bay leaf powder, Black Mustard Seed, Black Pepper cracked, Black Pepper Powder, Black pepper TBC, Brahmi/Bacopa monnieri Powder, Brown mustard, Buckwheat Flour, Cardamom Powder, Celery Powder, Celery Seed, Cinnamon, Cinnamon (Powder), Cinnamon TBC, Clove powder, Clove TBC, Cloves, Coriander Powder, coriander seed, Cumin Powder, Cumin whole, Curry Leaf powder, Curry Leaf TBC, Dill Powder (Aowa), Fenugreek, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flaxseed, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger whole (dried), Gotukola Powder, Hibiscus Dried Flower, Kalonji/nigella, Lemon grass root powder, Lemon grass TBC, Lemon peel dried, lemon peel powder, Lemon Peel TBC, lemongrass dehydrated, Liquorice powder, Liquorice roots, Liquorice TBC, Mint Powder, Mint/Mentha/Pudina, Moringa oleifera Leaf powder, Mustard, Mustard - Black, Neem leaf powder, Neem leaves, Nutmeg Powder, Onion (Powder), Onion flakes, Onion Granules, Onion Minced, Orange Peel, Orange peel powder/extract, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder, Quinoa, Ragi Flour, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Roselle/Hibiscus sabdariffa, Senna leaves, Senna Leaves Powder, Senna Leaves Tea Bag Cut (TBC), Senna pods, Shatavari, Shatavari powder, Star anise, Stevia leaves-dried, Stevia/Stevia rebaudiana powder, Tamarind dry (Imli), Tamarind Powder (Imli), Triphala Powder, Tulsi leaves powder, Tulsi TBC/Tulsi TBC Blend, Turmeric Powder, Turmeric TBC, Turmeric whole-dried, Yellow mustard, Yellow Mustard Powder/ ground",2025-03-08T10:24:07.889490
DAS SUPERFOODS PRIVATE LIMITED Certified,ORG-2303-000669,Sabar Kantha,qc@dasfoodindia.com,"Survey No.-381, Salal-Sonasan Road, At-Sonasan, Ta-Prantij, Sabar Kantha, Gujarat",NPOP,validfrom 13/04/2024,12/04/2025,"Almond oil, Almonds (Shelled), Amaranth seed/ Ram dhana, Brown Rice, Buckwheat (other than seed), Chia, Coconut oil, Coconut powder/dried coconut powder, Groundnut chikkies, Groundnut/Peanut, Groundnut/Peanut Oil (Deodorized-Salad Oil)-edible grade, groundnut/peanut roasted, Jaggery powder, Maize (Corn), Millet, Mustard, Mustard oil (aroma/E. Oil), Oats (seed/grains), Peanut butter/Arachis butter, quinoa, Refined Sugar, rice cake, Rice-Sona Masuri, Sesame chikkies, Sesame Oil/Gingelly Oil, Sesame seeds, Sorghum, Sugar (Brown/Natural), Sunflower, Sunflower oil: edible grade",2025-03-08T10:24:07.889704
DGN INDUSTRIES Certified,ORG-2010-002476,Rajkot,goodness@gulaboils.com,"C/O Mahendra G Nathawani, Plot No.-5, Opp. Jamvadi GIDC, Rajkot, Gujarat",NPOP,validfrom 30/11/2023,03/10/2024,"Black sesame, Castor Oil (Edible grade), Castor seeds, Coconut, Coconut (Dried), Coconut oil, Coconut oil cake, Groundnut Kernals, Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Oil-cake and oil-cake meal of groundnut /Peanutexpeller variety, Sesame Oil/Gingelly Oil, Sesame seeds, Sesame seeds: Oil cake, Sunflower oil: edible grade, Sunflower seeds: Of seed quality, sunflower seeds: Oil-cake, Virgin coconut oil, White Sesame/Sesame",2025-03-08T10:24:07.889915
